318;03684902000182;qualqercoisa;ja tinha outros dados!
318;03684902000182;qualqercoisa;ja tinha outros dados!
354;04036410000143;qualqercoisa;outros dados setado
442;04120096000182;qualqercoisa;outros dados setado
714;06118934000109;qualqercoisa;outros dados setado
694;07369485000134;qualqercoisa;outros dados setado
499;07730196000119;qualqercoisa;outros dados setado
3707;08542232000183;qualqercoisa;outros dados setado
1146;08946365000115;qualqercoisa;outros dados setado
480;09184135000129;qualqercoisa;outros dados setado
435;09232571000126;qualqercoisa;outros dados setado
105;11465683000179;qualqercoisa;ja tinha outros dados!
3608;11694966000192;qualqercoisa;outros dados setado
901;11988009000179;qualqercoisa;outros dados setado
463;12442239000109;qualqercoisa;outros dados setado
811;12943455000120;qualqercoisa;outros dados setado
1118;13093800000146;qualqercoisa;outros dados setado
1945;13105302000176;qualqercoisa;outros dados setado
3362;13135685000125;qualqercoisa;outros dados setado
707;13281645000191;qualqercoisa;outros dados setado
441;13344381000178;qualqercoisa;outros dados setado
925;13369775000180;qualqercoisa;outros dados setado
477;13414969000150;qualqercoisa;outros dados setado
1140;13451635000157;qualqercoisa;outros dados setado
1134;13470516000141;qualqercoisa;outros dados setado
721;13932820000163;qualqercoisa;outros dados setado
658;14095230000196;qualqercoisa;outros dados setado
1138;14332757000197;qualqercoisa;outros dados setado
705;14348705000109;qualqercoisa;outros dados setado
5025;14408313000198;qualqercoisa;outros dados setado
718;14462259000169;qualqercoisa;outros dados setado
