1257;44554202000150;ANELIO ZANUCHI LANCHONETE - R;Simples Nacional
1259;05974146000151;ANGELA M.D.FERREIRA VIDRACARIA;Simples Nacional
1268;10375941000163;ANTONIO GUIMARAES XAVIER - E;Simples Nacional
1270;67850677000190;MERCADO FAMILIA PINHEIRO LTDA - E;Simples Nacional
1271;21375230000105;APC NOBRE SERVICOS ADMINISTRATIVOS LTDA - R;Simples Nacional
1280;29368505000195;ARMAZEM DONA LOURDES LTDA - E;Simples Nacional
1281;41750767000115;ARMELIN ALIMENTACAO ANIMAL LTDA - E;Simples Nacional
1282;02654103000109;ARMELIN FESTAS E EVENTOS LIMITADA;Simples Nacional
1284;17160690000149;ART IN DOLCE LTDA. - R;Simples Nacional
1299;25312314000150;ASSUMPCAO SERVICOS EM TECNOLOGIA DA INFORMACAO EIRELI - R;Simples Nacional
1305;65448110000166;AUTO PECAS SAO JOAO DE JUNDIAI LTDA - E;Simples Nacional
1315;02038654000130;BAR DO ZEZINHO VALINHOS LTDA;Simples Nacional
1318;19763193000241;BARBARA SILVA DE SANTANA LTDA - R;Simples Nacional
1319;51296390000120;BARCHESE & BARBOSA ADMINISTRADORA DE IMOVEIS LTDA.;Simples Nacional
1320;50063957000155;BARON ASSISTENCIA TECNICA E CONSERTOS DE ELETRODOMESTICOS LTDA;Simples Nacional
1326;36059884000105;BASTOS SERVICOS ADMINISTRATIVOS LTDA;Lucro Presumido
1352;20591266000163;BOM MESTRE CENTRO DE TRATAMENTO PARA DEPENDENTES DE ALCOOL E DROGAS LTDA - R;Lucro Presumido
1358;40180828000193;BRACALENTE MINI MERCADO LTDA - E;Simples Nacional
1359;71655294000138;RAMOS SILVA PANIFICADORA LTDA - E;Simples Nacional
1360;11374761000120;BRANDINI & BORIN LIMITADA - E;Simples Nacional
1367;43636120000192;ABN-MARQUES COMERCIO E SERVICOS EM EQUIPAMENTOS DE MOVIMENTACAO DE SOLIDOS A GRANEL LTDA - R;Simples Nacional
1368;43630513000199;FP PHARMA CONSULTORIA LTDA - E;Simples Nacional
1387;37318369000157;E. E. ANTUNES LTDA - R;Lucro Presumido
1395;36731167000170;HUMANALYSIS DESENVOLVIMENTO HUMANO LTDA - R;Lucro Presumido
1396;09355443000170;IMAGGINE COMUNICACAO E COMERCIO DE ARTIGOS PROMOCIONAIS LIMITADA - E;Lucro Presumido
1398;22601240000184;LIFE PREV CORRETORA DE SEGUROS LTDA - R;Lucro Presumido
1400;24498904000157;LT SERVICOS ADMINISTRATIVOS LTDA;Simples Nacional
1401;38183999000124;O. A. M. SERVICOS EDUCACIONAIS LTDA;Simples Nacional
1403;08401560000160;PREBIANCHI TRANSPORTES LIMITADA;Lucro Presumido
1404;39487944000170;RED FUTURE DECOR LTDA - E;Lucro Presumido
1407;33179160000107;SUSHI HOME VALINHOS CULINARIA ORIENTAL LTDA;Lucro Presumido
1460;12855117000136;DANIEL LOPES BERTOLINO;Simples Nacional
1472;15811105000106;TRILHA CAFE SOCORRO LTDA;Simples Nacional
1502;32740660000103;BAR GOVERNADOR LTDA - E;Simples Nacional
1506;43822181000144;BECO 105 RESTAURANTE LTDA;Simples Nacional
1507;43799651000104;JULIANA ALMEIDA SOCIEDADE INDIVIDUAL DE ADVOCACIA - R;Simples Nacional
1563;16720996000140;GRANJA MORIYAMA LIMITADA;Simples Nacional
1642;34506813000170;SO POEIRA SHOPPING BIKES & SPORTS LTDA;Simples Nacional
1643;05100751000101;DANIELA REGINA CAETANO FACUNDO;Simples Nacional
1644;02411086000170;JOSE ROBERTO VERONE VALINHOS;Simples Nacional
1645;34617083000184;PIZZARIA BRAZVILLE LTDA - R;Simples Nacional
1648;01088193000147;DANIEL DE LIMA VALINHOS;Simples Nacional
1649;26575684000143;RAUNIR DE SOUSA FONSECA LTDA - R;Simples Nacional
1661;02736961000194;F. ZAMUNER VALINHOS LTDA - E;Simples Nacional
1662;33117498000126;DINA FELIPE DE SOUSA;Simples Nacional
1666;20025734000132;MATRIZ BRASIL INDUSTRIA E COMERCIO DE CLICHES E MATRIZES LTDA;Simples Nacional
1669;05030725000146;GPASSOS BAR LTDA;Simples Nacional
1671;05726980000128;LYT SERVICOS ADMINISTRATIVOS LTDA;Simples Nacional
1690;33778380000149;CRISTIANE RIBEIRO BARALDI;Simples Nacional
1692;01962115000120;CONSERTIVA CONSULTORIA E TREINAMENTO LTDA;Simples Nacional
1700;03828640000182;MARINANGELO & MARINANGELO LIMITADA;Simples Nacional
1702;03272479000103;FARMACIA TECNICA DE VALINHOS LTDA;Simples Nacional
1703;20516222000179;M & C CENTRO DE ESTETICA LTDA;Simples Nacional
1707;05679889000107;PADARIA SKINA DO PAO LTDA;Simples Nacional
1708;26775364000137;D. A. M. CLINICA DE FONOAUDIOLOGIA LTDA;Simples Nacional
1709;15284239000108;RV8 ENGENHARIA LIMITADA - R;Simples Nacional
1714;13687435000106;CAROLINA SOARES DA COSTA STENICO;Simples Nacional
1719;52950920000174;SOMERA & CIA LIMITADA;Simples Nacional
1720;04928389000190;GLOBAL SOLUCOES EM TECNOLOGIA DA INFORMACAO LIMITADA;Simples Nacional
1726;29536370000120;FRANCISCO PAULO DA ROCHA GARCIA;Simples Nacional
1727;12041007000130;MARIA DONIZETE DE LIMA ANDRADE;Simples Nacional
1728;54553441000140;PANIFICADORA K-FILAO DE VALINHOS LTDA;Simples Nacional
1729;27877266000173;NATALIA GERALDO VIZELI;Simples Nacional
1730;61220257000143;VALI-CLORO COMERCIO DE PRODUTOS DE LIMPEZA LTDA;Simples Nacional
1734;10733115000149;CASA DE REPOUSO BOA VISTA LIMITADA;Simples Nacional
1735;09458145000105;CARANI SERVICOS ADMINISTRATIVOS LTDA;Simples Nacional
1744;36878243000174;VETMARQUES CENTRO VETERINARIO LTDA;Simples Nacional
1748;08756480000127;SOLANGE DE PIERI. - R;Simples Nacional
1766;18416550000151;ADRK SERVICOS LTDA - R;Simples Nacional
1769;06974033000119;EDVALDO APARECIDO SANT'ANA - E;Simples Nacional
1773;18697065000101;MADREPEL COMERCIO DE APARAS LTDA - R;Simples Nacional
1775;08669819000158;S O S EQUIPAMENTOS CONTRA INCENDIO LIMITADA - R;Simples Nacional
1776;08745155000169;CASA DE REPOUSO PAZINI LOURENCO LIMITADA - E;Simples Nacional
1777;38329881000161;VERTICAL GESTAO DA PROPRIEDADE IMOBILIARIA LTDA - E;Simples Nacional
1778;07328310000189;CARDOZO & DEL CIOPPO LIMITADA - E;Simples Nacional
1780;07356307000179;HORTI MERCADO FARYAS LTDA - E;Simples Nacional
1822;07465864000128;URQUIZA SILVA & SOUSA LIMITADA - R;Simples Nacional
1823;05512407000111;DALFA COMERCIO DE GESSO LTDA - R;Simples Nacional
1832;03262660000139;VN7 COMUNICACAO E MARKETING LTDA;Simples Nacional
1836;10382324000195;MARCOS PAULO BRAGATO;Lucro Presumido
1837;29416712000178;BUENO DE SOUZA SERVICOS ADMINISTRATIVOS LTDA;Simples Nacional
1841;20396533000141;PROBIO LTDA;Simples Nacional
1848;33956831000190;LORENA DE MELLO SOCIEDADE INDIVIDUAL DE ADVOCACIA;Simples Nacional
1864;24547862000105;CRS CARDOSO SERVICOS ADMINISTRATIVOS LTDA - E;Simples Nacional
1870;31532059000154;TEMPERO DO CHEFE RESTAURANTE LTDA - E;Simples Nacional
1876;13032096000111;TXR PRODUTOS QUIMICOS LIMITADA - E;Simples Nacional
1884;12394240000105;CLAUDEMIR RIBEIRO JARDINAGEM - E;Simples Nacional
5285;04427843000120;OLIVEIRA & DELANOCCE LTDA;Lucro Presumido
6788;55308106000149;MATTENHAUER COXINHAS LTDA - R;Simples Nacional
6789;55312576000186;FG NEGOCIOS E SERVICOS LTDA - R;Simples Nacional
6807;55361897000170;VIANELO BATERIAS LTDA - R;Simples Nacional
6809;55362694000107;JOYCE J. DE L. R. CAMPOS PSICOLOGIA - R;Simples Nacional
6813;55420462000150;PRADO CORRETORA DE CONSORCIOS LTDA - R;Simples Nacional
6815;28235610000193;W. F. COMERCIO E REPRESENTACOES DE MEDICAMENTOS LTDA - R;Lucro Presumido
6825;55523840000120;BEATRIZ ROSSI INFLUENCER DIGITAL LTDA - R;Simples Nacional
6831;54081151000140;OKADA & OKADA LTDA - R;Lucro Presumido
6838;55536374000118;MBUENO TREINAMENTO LTDA - R;Simples Nacional
6839;55560622000166;MP LOOKS INDUSTRIA E COMERCIO LTDA - R;Simples Nacional
6842;10242598000189;JOCAFI SERVICOS DE TERRAPLENAGEM LTDA - R;Simples Nacional
6844;55603461000140;CARDIOLOGISTA DR. CIONGOLI LTDA - R;Lucro Presumido
6854;55605921000170;KI DELICIA FRANGO NA BRASA LTDA - E;Simples Nacional
