1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;Lucro Presumido
114;32205459000118;ECOCONNECT AGENCIAMENTOS DE SERVICOS E NEGOCIOS LTDA - R;Lucro Presumido
120;58181538000120;AMAL - EMPREENDIMENTOS E MINERADORA ALVORADA LTDA;Lucro Presumido
137;12822076000181;G30 PARTICIPACOES S.A.;Lucro Real
139;27355290000142;GAIA DESENVOLVIMENTO E PARTICIPACOES LTDA;Lucro Presumido
146;13459226000105;GHM EMPREENDIMENTOS IMOBILIARIOS LTDA.;Lucro Presumido
151;35782307000176;GMZ LOGISTICA LTDA;Lucro Presumido
160;35183275000192;INFRATECH COMERCIO E INSTALACAO DE ENERGIA ELETRICA E INFORMATICA LTDA - R;Lucro Presumido
196;45528403000146;LUCIANO BEZERRA DA SILVA;Lucro Presumido
233;29039141000108;MAVA PARTICIPACOES LTDA;Lucro Presumido
257;50932946000164;ORACI GOTARDO & CIA LTDA;Lucro Presumido
363;21215158000159;ZANARDI PARTICIPACOES LTDA;Lucro Presumido
643;28946555000140;GAPIERRE PARTICIPACOES LTDA;Lucro Presumido
756;31725412000112;VILAREJO CONCORDIA ADMINISTRACAO DE BENS PROPRIOS LTDA - R;Lucro Presumido
829;42269070000190;KANSAS STEAK BARBECUE LTDA - E;Lucro Real
973;04928374000122;RESIMED CONSULTA MEDICA LTDA;Lucro Presumido
1241;09371245000108;ALUTON USINAGEM DE PRECISAO LTDA;Lucro Presumido
1263;33483669000130;ANTONIO CARLOS GUARIENTE;Simples Nacional
1265;26096213000152;ANTONIO GOMES DROGARIAS LTDA;Lucro Presumido
1275;11633691000187;AREA 19 TELECOMUNICACOES LTDA - E;Lucro Presumido
1306;04920729000137;AUTO POSTO DAMIZADE LIMITADA;Lucro Real
1307;03601343000108;AUTO POSTO MORADA DO SOL LTDA;Lucro Real
1308;03844562000100;AVAL - TEC ENGENHARIA E SEGURANCA DO TRABALHO LTDA;Lucro Presumido
1321;09174440000130;BP SERVICOS ADMINISTRATIVOS LTDA;Lucro Presumido
1340;32263991000191;BIACINO CONSULTORIA E ATIVIDADES IMOBILIARIAS LTDA;Lucro Presumido
1341;28804415000137;BIANCHI ADMINISTRACAO DE BENS LTDA;Lucro Presumido
1353;09575279000106;BOMVAC COMERCIO E SERVICOS LTDA;Lucro Presumido
1500;43857223000182;ACTION SUPLEMENTOS LTDA;Lucro Presumido
1545;09303818000158;DATA CENTER SERVICES LTDA;Lucro Presumido
1688;02894995000107;TANAKAO PET SHOP PRODUTOS AGROPECUARIOS LTDA;Lucro Real
1722;22563436000121;NR SERVICOS MEDICOS SS LTDA;Lucro Presumido
1732;05660278000109;JOLUMAX ORGANIZACAO DO TRABALHO LIMITADA;Lucro Presumido
1736;09398995000165;CASA BELA REVESTIMENTOS LIMITADA;Lucro Presumido
1737;06250473000123;ENDRIO VEICULOS LTDA;Lucro Presumido
1742;08249022000100;JK SERVICOS TERCEIRIZADOS LTDA;Lucro Presumido
1781;29930463000134;MARCHEZAN LOG LTDA;Lucro Presumido
1808;08992514000182;INTROPEDI PRESTACAO DE SERVICOS E COBRANCA LTDA;Lucro Real
1814;09537159000114;NCO INDUSTRIA E COMERCIO DE METALICOS LTDA;Lucro Presumido
1829;54672191000167;S S REPRESENTACOES MERCANTIS LTDA;Lucro Presumido
1846;23843607000139;NOBREGA & ASSOCIADOS MEDICINA S/S LTDA;Lucro Presumido
1850;07393858000102;MARENCA REPRESENTACAO COMERCIAL LTDA - R;Lucro Presumido
1855;02334529000177;GESTOCK LOGISTICA LTDA;Lucro Presumido
1861;68451483000184;GESTOCK GERENCIAMENTO DE BENS LIMITADA;Lucro Presumido
1906;74262981000181;IRINEU MARTINS REPRESENTACOES LTDA;Lucro Presumido
1916;31203627000173;POWER EMPRESARIAL DISTRIBUIDORA DE PNEUS E IMPORTADORA LTDA;Lucro Real
1934;43093890000136;QUATTRO SERVICOS MEDICOS LTDA;Lucro Presumido
1946;11819449000100;HORTIFRUTI KANESHI LTDA;Lucro Presumido
1959;07662528000175;HELENA SILVA RIBEIRO ALVES;Lucro Real
1995;19235031000150;GPB SERVICOS DE PSICOLOGIA LTDA;Lucro Presumido
1999;08884847000198;VRI NEGOCIOS E PARTICIPACOES LTDA;Lucro Presumido
2016;24310270000167;QUALINOX MONTAGEM E MANUTENCAO INDUSTRIAL LTDA;Lucro Presumido
2041;05015368000147;TRANSVIVA TRANSPORTES DE VALINHOS LTDA;Lucro Real
2059;16896203000148;SMART CLICHERIA LTDA;Lucro Real
2071;14763956000150;FH MONTAGEM E MANUTENCAO INDUSTRIAL LTDA;Lucro Presumido
2084;09633289000150;EASEMED APARELHOS HOSPITALARES LIMITADA;Lucro Presumido
2136;15623892000154;CONCREMAX CONCRETEIRA LTDA - E;Lucro Real
2140;22659669000122;ORM COMERCIO DE ALIMENTOS LTDA - E;Lucro Presumido
2152;03833429000158;J.P.A. REPRESENTACOES LTDA;Lucro Presumido
2162;08308555000107;INSTITUTO BIOPHYTIS DO BRASIL SERVICOS, COMERCIO, IMPORTACAO E EXPORTACAO DE ALIMENTOS LTDA.;Lucro Real
2210;13296548000172;STYROTECH INDUSTRIA E COMERCIO DE EPS LTDA - E;Lucro Real
2216;05677536000160;TRANSPORTE E LOGISTICA SANTA ISABEL LTDA;Lucro Presumido
2238;43290980000117;CAMPAL FRUTAS E LEGUMES LTDA;Lucro Presumido
2263;72819089000123;S. SABAS LOCADORA DE VEICULOS LTDA - E;Lucro Real
2268;05614988000100;SANNE - METALS COMERCIO DE FERRAMENTAS E REPRESENTACAO COMERCIAL LTDA;Lucro Presumido
2281;14740950000167;SOLGRAPHICS SOLUCOES GRAFICAS LTDA;Lucro Presumido
2282;20302930000107;TLG MONTAGEM INDUSTRIAL LTDA - E;Lucro Presumido
2315;53748042000171;MAXQUALY - COMERCIO E LOGISTICA DE COSMETICOS LTDA - E;Lucro Presumido
2321;26690655000122;DAVI QUEMEL CARDOSO COMERCIO DE VEICULOS;Lucro Presumido
2384;29541374000104;REDE DE COMPRAS COMERCIO DIGITAL LTDA;Lucro Real
2435;20348164000111;PUMPS BRASIL LTDA;Lucro Presumido
2439;24626465000110;STRAUSS DROVETTO FISIOTERAPIA S/S LTDA.;Lucro Presumido
2507;11458142000113;CLINICA DE ONCOLOGIA ONCOSAUDE LTDA;Lucro Presumido
2983;71973176000178;BASESYSTEM COMERCIO DE EQUIPAMENTOS PARA INFORMATICA LT;Lucro Presumido
3004;57059800000103;DELLI REPRESENTACOES LTDA;Lucro Presumido
3005;15632485000103;DEOT ADMINISTRACAO DE BENS E PARTICIPACOES S/A;Lucro Presumido
3037;30324077000188;HOLDING OLIVEIRA LTDA;Lucro Presumido
3041;60307642000160;INDUSTRIA MECANICA SOLEMAR LTDA - R;Lucro Presumido
3086;54738638000153;PROVARE ALIMENTACAO LTDA;Lucro Presumido
3109;23649851000165;TAHA ADMINISTRACAO PATRIMONIAL LTDA;Lucro Presumido
3114;15163155000116;VERONA MULTIMARCAS COMERCIO DE VEICULOS LTDA;Lucro Presumido
3117;59447680000139;VIRLEI IOTTI LTDA - R;Lucro Presumido
3118;50035583000164;VIVAN ADMINISTRADORA DE BENS LTDA;Lucro Presumido
3132;29458693000142;TMZ MARKETING & PUBLICIDADE DIGITAL LTDA;Lucro Presumido
3186;02975835000192;CARDIOIMAGEM - CENTRO DE DIAGNOSTICO E TERAPEUTICA CARDIOVASCULAR LTDA;Lucro Presumido
3189;03212565000120;CETIP - CENTRO DE TERAPIA INTENSIVA PEDIATRICA LTDA;Lucro Presumido
3197;44657054000108;INSTITUTO DE PATOLOGIA CARDOSO DE ALMEIDA LTDA;Lucro Presumido
3199;17208486000150;MP/SC SIQUEIRA - ADMINISTRADORA DE IMOVEIS LTDA;Lucro Presumido
3210;12556584000165;TPZS EMPREENDIMENTOS IMOBILIARIOS LTDA;Lucro Presumido
3211;15584017000100;ROCHA & FREITAS CLIN. MED. ACUPUNTURA E HOMEOPATIA LTDA;Lucro Presumido
3224;57690786000133;SOAPRI ADMINISTRACAO DE IMOVEIS LTDA;Lucro Presumido
3291;49792041000157;ALBERTINI & CORVINI LTDA - R;Lucro Presumido
3353;21775433000199;RA PARTICIPACOES E EMPREENDIMENTOS LTDA.;Lucro Presumido
3354;36174716000152;RHEYS PARTICIPACOES E SERVICOS DE ASSESSORIA LTDA;Lucro Presumido
3375;45771883000171;JKANESHI DISTRIBUIDORA DE HORTIFRUTI LTDA;Lucro Presumido
3411;04737034000114;VALTHERMO ENGENHARIA, SERVICOS E PRODUTOS LTDA;Lucro Presumido
3414;11052285000120;A & D COMERCIO DE FERRAGENS LTDA;Lucro Real
3426;07322744000171;FORTVALE COMERCIO DE PRODUTOS AGROPECUARIOS LTDA.;Lucro Real
3479;26156565000156;LUME NEFROLOGIA E DIALISE LTDA;Lucro Presumido
3531;43921050000114;FORTSUPPLY COMERCIO DE MEDICAMENTOS LTDA;Lucro Presumido
3585;48149320000134;SEO VEIGA COMERCIAL LTDA;Lucro Presumido
3631;48536839000175;WORLD FRUIT COMERCIO E EXPORTACAO LTDA;Lucro Presumido
3688;20982405000180;A.M. LIFE SERVICOS MEDICOS LTDA;Lucro Presumido
3689;11923942000168;A.R. CASTRO PEDIATRIA LTDA;Lucro Presumido
3703;27851080000145;D. G. F. FERNANDES FOMENTO - R;Lucro Real
4214;45458836000172;CLINICA CECI CENTRO ESPECIALIZADO NO CUIDADO DO IDOSO LTDA - R;Lucro Presumido
4817;52082850000180;ATLAS FUND UP LTDA - E;Lucro Real
5036;10577394000107;MC MENDES SERVICOS MEDICOS S/S - R;Lucro Presumido
5148;41725315000183;DUTHI COMERCIO DE VEICULOS LTDA - E;Lucro Presumido
